thit#	eventID	hit#	channel	edge	error	coarse	fine	time
585	610	1	5	1	0	697	9	17432.031250ns
586	611	0	5	1	0	530	2	13251.562500ns
587	611	1	5	1	0	612	23	15317.968750ns
588	611	2	5	1	0	702	0	17550.000000ns
589	614	0	5	1	0	465	7	11630.468750ns
590	614	1	5	1	0	550	15	13761.718750ns
591	614	2	5	1	0	736	8	18406.250000ns
592	615	0	5	1	0	17	13	435.156250ns
593	615	1	5	1	0	200	12	5009.375000ns
594	615	2	5	1	0	645	6	16129.687500ns
595	615	3	5	1	0	733	16	18337.500000ns
596	618	0	5	1	0	86	30	2173.437500ns
597	618	1	5	1	0	696	0	17400.000000ns
598	618	2	5	1	0	791	6	19779.687500ns
599	619	0	5	1	0	427	5	10678.906250ns
600	619	1	5	1	0	518	30	12973.437500ns
601	620	0	5	1	0	51	3	1277.343750ns
602	620	1	5	1	0	247	5	6178.906250ns
603	620	2	5	1	0	681	20	17040.625000ns
604	620	3	5	1	0	769	28	19246.875000ns
605	621	0	5	1	0	622	9	15557.031250ns
606	621	1	5	1	0	711	2	17776.562500ns
607	622	0	5	1	0	601	28	15046.875000ns
608	622	1	5	1	0	690	1	17250.781250ns
609	623	0	5	1	0	72	31	1824.218750ns
610	623	1	5	1	0	690	31	17274.218750ns
611	623	2	5	1	0	784	25	19619.531250ns
612	624	0	5	1	0	589	12	14734.375000ns
613	624	1	5	1	0	678	5	16953.906250ns
614	626	0	5	1	0	629	5	15728.906250ns
615	626	1	5	1	0	671	11	16783.593750ns
616	626	2	5	1	0	716	9	17907.031250ns
617	629	0	5	1	0	18	2	451.562500ns
618	629	1	5	1	0	69	31	1749.218750ns
619	629	2	5	1	0	216	10	5407.812500ns
620	629	3	5	1	0	686	30	17173.437500ns
621	629	4	5	1	0	782	2	19551.562500ns
622	632	0	5	1	0	26	9	657.031250ns
623	632	1	5	1	0	637	28	15946.875000ns
624	632	2	5	1	0	726	20	18165.625000ns
625	633	0	5	1	0	11	17	288.281250ns
626	633	1	5	1	0	105	30	2648.437500ns
627	633	2	5	1	0	665	31	16649.218750ns
628	633	3	5	1	0	740	8	18506.250000ns
629	633	4	5	1	0	781	17	19538.281250ns
630	634	0	5	1	0	146	1	3650.781250ns
631	634	1	5	1	0	199	26	4995.312500ns
632	634	2	5	1	0	288	4	7203.125000ns
633	634	3	5	1	0	912	14	22810.937500ns
634	635	0	5	1	0	30	29	772.656250ns
635	635	1	5	1	0	119	13	2985.156250ns
636	635	2	5	1	0	694	18	17364.062500ns
637	635	3	5	1	0	737	16	18437.500000ns
638	635	4	5	1	0	826	29	20672.656250ns
639	637	0	5	1	0	463	10	11582.812500ns
640	637	1	5	1	0	517	31	12949.218750ns
641	637	2	5	1	0	558	4	13953.125000ns
642	638	0	5	1	0	448	6	11204.687500ns
643	638	1	5	1	0	536	12	13409.375000ns
644	638	2	5	1	0	607	16	15187.500000ns
645	639	0	5	1	0	29	28	746.875000ns
646	639	1	5	1	0	114	7	2855.468750ns
647	639	2	5	1	0	657	4	16428.125000ns
648	639	3	5	1	0	710	29	17772.656250ns
649	639	4	5	1	0	751	15	18786.718750ns
650	640	0	5	1	0	59	13	1485.156250ns
651	640	1	5	1	0	688	7	17205.468750ns
652	640	2	5	1	0	777	2	19426.562500ns
653	641	0	5	1	0	45	6	1129.687500ns
654	641	1	5	1	0	674	4	16853.125000ns
655	641	2	5	1	0	762	3	19052.343750ns
656	642	0	5	1	0	245	0	6125.000000ns
657	642	1	5	1	0	288	1	7200.781250ns
658	642	2	5	1	0	333	17	8338.281250ns
659	642	3	5	1	0	968	28	24221.875000ns
660	643	0	5	1	0	63	0	1575.000000ns
661	643	1	5	1	0	689	4	17228.125000ns
662	643	2	5	1	0	778	12	19459.375000ns
663	644	0	5	1	0	37	17	938.281250ns
664	644	1	5	1	0	654	13	16360.156250ns
665	644	2	5	1	0	701	18	17539.062500ns
666	644	3	5	1	0	755	13	18885.156250ns
667	645	0	5	1	0	54	27	1371.093750ns
668	645	1	5	1	0	657	14	16435.937500ns
669	645	2	5	1	0	770	22	19267.187500ns
670	646	0	5	1	0	16	15	411.718750ns
671	646	1	5	1	0	646	0	16150.000000ns
672	646	2	5	1	0	737	30	18448.437500ns
673	647	0	5	1	0	150	27	3771.093750ns
674	647	1	5	1	0	190	22	4767.187500ns
675	647	2	5	1	0	263	11	6583.593750ns
676	647	3	5	1	0	891	21	22291.406250ns
677	647	4	5	1	0	943	28	23596.875000ns
678	647	5	5	1	0	987	3	24677.343750ns
679	648	0	5	1	0	445	6	11129.687500ns
680	648	1	5	1	0	493	9	12332.031250ns
681	648	2	5	1	0	533	12	13334.375000ns
682	648	3	5	1	0	673	13	16835.156250ns
683	649	0	5	1	0	62	26	1570.312500ns
684	649	1	5	1	0	685	1	17125.781250ns
685	649	2	5	1	0	776	18	19414.062500ns
686	650	0	5	1	0	64	31	1624.218750ns
687	650	1	5	1	0	672	12	16809.375000ns
688	650	2	5	1	0	761	9	19032.031250ns
689	651	0	5	1	0	7	10	182.812500ns
690	651	1	5	1	0	624	7	15605.468750ns
691	651	2	5	1	0	716	22	17917.187500ns
692	652	0	5	1	0	34	8	856.250000ns
693	652	1	5	1	0	535	4	13378.125000ns
694	652	2	5	1	0	650	29	16272.656250ns
695	652	3	5	1	0	739	25	18494.531250ns
696	654	0	5	1	0	75	18	1889.062500ns
697	654	1	5	1	0	681	16	17037.500000ns
698	654	2	5	1	0	773	2	19326.562500ns
699	655	0	5	1	0	258	13	6460.156250ns
700	655	1	5	1	0	322	2	8051.562500ns
701	655	2	5	1	0	370	18	9264.062500ns
702	655	3	5	1	0	981	16	24537.500000ns
703	656	0	5	1	0	42	15	1061.718750ns
704	656	1	5	1	0	670	25	16769.531250ns
705	656	2	5	1	0	760	8	19006.250000ns
706	657	0	5	1	0	51	2	1276.562500ns
707	657	1	5	1	0	679	9	16982.031250ns
708	657	2	5	1	0	730	17	18263.281250ns
709	657	3	5	1	0	770	26	19270.312500ns
710	658	0	5	1	0	428	0	10700.000000ns
711	658	1	5	1	0	523	18	13089.062500ns
712	659	0	5	1	0	55	2	1376.562500ns
713	659	1	5	1	0	682	4	17053.125000ns
714	659	2	5	1	0	770	1	19250.781250ns
715	660	0	5	1	0	62	18	1564.062500ns
716	660	1	5	1	0	667	31	16699.218750ns
717	660	2	5	1	0	753	8	18831.250000ns
718	663	0	5	1	0	27	11	683.593750ns
719	663	1	5	1	0	656	10	16407.812500ns
720	663	2	5	1	0	754	15	18861.718750ns
721	664	0	5	1	0	326	12	8159.375000ns
722	664	1	5	1	0	433	30	10848.437500ns
723	664	2	5	1	0	523	4	13078.125000ns
724	665	0	5	1	0	545	27	13646.093750ns
725	665	1	5	1	0	634	18	15864.062500ns
726	666	0	5	1	0	621	16	15537.500000ns
727	666	1	5	1	0	712	26	17820.312500ns
728	667	0	5	1	0	331	11	8283.593750ns
729	667	1	5	1	0	432	31	10824.218750ns
730	667	2	5	1	0	481	16	12037.500000ns
731	667	3	5	1	0	524	30	13123.437500ns
732	668	0	5	1	0	56	2	1401.562500ns
733	668	1	5	1	0	678	6	16954.687500ns
734	668	2	5	1	0	773	10	19332.812500ns
735	669	0	5	1	0	54	10	1357.812500ns
736	669	1	5	1	0	460	11	11508.593750ns
737	669	2	5	1	0	547	21	13691.406250ns
738	670	0	5	1	0	34	8	856.250000ns
739	670	1	5	1	0	658	10	16457.812500ns
740	670	2	5	1	0	750	2	18751.562500ns
741	673	0	5	1	0	53	30	1348.437500ns
742	673	1	5	1	0	675	28	16896.875000ns
743	673	2	5	1	0	763	30	19098.437500ns
744	674	0	5	1	0	37	2	926.562500ns
745	674	1	5	1	0	554	7	13855.468750ns
746	674	2	5	1	0	663	31	16599.218750ns
747	674	3	5	1	0	752	16	18812.500000ns
748	676	0	5	1	0	398	4	9953.125000ns
749	676	1	5	1	0	439	1	10975.781250ns
750	676	2	5	1	0	487	1	12175.781250ns
751	676	3	5	1	0	527	8	13181.250000ns
752	679	0	5	1	0	339	18	8489.062500ns
753	679	1	5	1	0	446	21	11166.406250ns
754	679	2	5	1	0	494	14	12360.937500ns
755	679	3	5	1	0	534	31	13374.218750ns
756	681	0	5	1	0	43	24	1093.750000ns
757	681	1	5	1	0	448	30	11223.437500ns
758	681	2	5	1	0	537	5	13428.906250ns
759	682	0	5	1	0	8	25	219.531250ns
760	682	1	5	1	0	100	0	2500.000000ns
761	682	2	5	1	0	319	28	7996.875000ns
762	682	3	5	1	0	615	10	15382.812500ns
763	682	4	5	1	0	724	21	18116.406250ns
764	682	5	5	1	0	813	26	20345.312500ns
765	683	0	5	1	0	195	4	4878.125000ns
766	684	0	5	1	0	387	10	9682.812500ns
767	684	1	5	1	0	588	28	14721.875000ns
768	684	2	5	1	0	660	6	16504.687500ns
769	684	3	5	1	0	700	12	17509.375000ns
770	685	0	5	1	0	47	5	1178.906250ns
771	685	1	5	1	0	677	1	16925.781250ns
772	685	2	5	1	0	719	12	17984.375000ns
773	685	3	5	1	0	771	2	19276.562500ns
774	687	0	5	1	0	35	18	889.062500ns
775	687	1	5	1	0	607	11	15183.593750ns
776	687	2	5	1	0	656	10	16407.812500ns
777	687	3	5	1	0	747	6	18679.687500ns
778	688	0	5	1	0	520	10	13007.812500ns
779	688	1	5	1	0	608	14	15210.937500ns
780	688	2	5	1	0	703	1	17575.781250ns
781	689	0	5	1	0	717	9	17932.031250ns
782	690	0	5	1	0	45	30	1148.437500ns
783	690	1	5	1	0	221	8	5531.250000ns
784	690	2	5	1	0	661	9	16532.031250ns
785	690	3	5	1	0	750	23	18767.968750ns
786	693	0	5	1	0	248	7	6205.468750ns
787	693	1	5	1	0	417	6	10429.687500ns
788	693	2	5	1	0	474	11	11858.593750ns
789	693	3	5	1	0	515	5	12878.906250ns
790	694	0	5	1	0	58	0	1450.000000ns
791	694	1	5	1	0	680	14	17010.937500ns
792	694	2	5	1	0	771	29	19297.656250ns
793	695	0	5	1	0	64	21	1616.406250ns
794	695	1	5	1	0	696	1	17400.781250ns
795	695	2	5	1	0	780	29	19522.656250ns
796	696	0	5	1	0	492	20	12315.625000ns
797	696	1	5	1	0	758	3	18952.343750ns
798	696	2	5	1	0	843	19	21089.843750ns
799	697	0	5	1	0	88	1	2200.781250ns
800	697	1	5	1	0	696	19	17414.843750ns
801	697	2	5	1	0	784	24	19618.750000ns
802	698	0	5	1	0	225	10	5632.812500ns
803	698	1	5	1	0	319	18	7989.062500ns
804	698	2	5	1	0	805	9	20132.031250ns
805	698	3	5	1	0	931	31	23299.218750ns
806	698	4	5	1	0	980	3	24502.343750ns
807	699	0	5	1	0	550	26	13770.312500ns
808	699	1	5	1	0	639	4	15978.125000ns
809	700	0	5	1	0	355	7	8880.468750ns
810	700	1	5	1	0	407	10	10182.812500ns
811	700	2	5	1	0	473	2	11826.562500ns
812	700	3	5	1	0	725	28	18146.875000ns
813	700	4	5	1	0	965	14	24135.937500ns
814	701	0	5	1	0	73	19	1839.843750ns
815	701	1	5	1	0	598	13	14960.156250ns
816	701	2	5	1	0	643	0	16075.000000ns
817	701	3	5	1	0	702	25	17569.531250ns
818	701	4	5	1	0	791	6	19779.687500ns
819	702	0	5	1	0	44	14	1110.937500ns
820	702	1	5	1	0	494	0	12350.000000ns
821	702	2	5	1	0	586	12	14659.375000ns
822	702	3	5	1	0	627	4	15678.125000ns
823	702	4	5	1	0	668	0	16700.000000ns
824	702	5	5	1	0	710	31	17774.218750ns
825	702	6	5	1	0	756	2	18901.562500ns
826	702	7	5	1	0	802	2	20051.562500ns
827	704	0	5	1	0	7	19	189.843750ns
828	704	1	5	1	0	56	3	1402.343750ns
829	704	2	5	1	0	96	3	2402.343750ns
830	704	3	5	1	0	492	5	12303.906250ns
831	704	4	5	1	0	649	10	16232.812500ns
832	704	5	5	1	0	718	8	17956.250000ns
833	704	6	5	1	0	813	10	20332.812500ns
834	705	0	5	1	0	590	12	14759.375000ns
835	706	0	5	1	0	243	25	6094.531250ns
836	707	0	5	1	0	40	17	1013.281250ns
837	707	1	5	1	0	80	14	2010.937500ns
838	707	2	5	1	0	590	9	14757.031250ns
839	707	3	5	1	0	685	13	17135.156250ns
840	707	4	5	1	0	742	26	18570.312500ns
841	707	5	5	1	0	786	5	19653.906250ns
842	708	0	5	1	0	83	6	2079.687500ns
843	708	1	5	1	0	142	29	3572.656250ns
844	708	2	5	1	0	597	5	14928.906250ns
845	708	3	5	1	0	698	30	17473.437500ns
846	708	4	5	1	0	787	13	19685.156250ns
847	709	0	5	1	0	61	29	1547.656250ns
848	709	1	5	1	0	562	2	14051.562500ns
849	709	2	5	1	0	690	16	17262.500000ns
850	709	3	5	1	0	739	10	18482.812500ns
851	709	4	5	1	0	779	14	19485.937500ns
852	710	0	5	1	0	11	15	286.718750ns
853	710	1	5	1	0	190	9	4757.031250ns
854	710	2	5	1	0	468	8	11706.250000ns
855	710	3	5	1	0	619	28	15496.875000ns
856	710	4	5	1	0	708	1	17700.781250ns
857	711	0	5	1	0	307	16	7687.500000ns
858	711	1	5	1	0	348	7	8705.468750ns
859	711	2	5	1	0	431	9	10782.031250ns
860	711	3	5	1	0	474	2	11851.562500ns
861	711	4	5	1	0	519	6	12979.687500ns
862	711	5	5	1	0	565	0	14125.000000ns
863	711	6	5	1	0	783	10	19582.812500ns
864	712	0	5	1	0	5	8	131.250000ns
865	712	1	5	1	0	909	5	22728.906250ns
866	713	0	5	1	0	44	25	1119.531250ns
867	713	1	5	1	0	166	30	4173.437500ns
868	713	2	5	1	0	673	28	16846.875000ns
869	713	3	5	1	0	722	5	18053.906250ns
870	713	4	5	1	0	762	7	19055.468750ns
871	714	0	5	1	0	13	24	343.750000ns
872	714	1	5	1	0	382	18	9564.062500ns
873	714	2	5	1	0	521	3	13027.343750ns
874	714	3	5	1	0	635	14	15885.937500ns
875	714	4	5	1	0	694	15	17361.718750ns
876	714	5	5	1	0	734	0	18350.000000ns
877	714	6	5	1	0	885	30	22148.437500ns
878	715	0	5	1	0	21	18	539.062500ns
879	715	1	5	1	0	599	15	14986.718750ns
880	715	2	5	1	0	645	5	16128.906250ns
881	715	3	5	1	0	733	10	18332.812500ns
882	715	4	5	1	0	777	23	19442.968750ns
883	716	0	5	1	0	150	8	3756.250000ns
884	716	1	5	1	0	348	0	8700.000000ns
885	716	2	5	1	0	387	11	9683.593750ns
886	716	3	5	1	0	744	1	18600.781250ns
887	716	4	5	1	0	801	13	20035.156250ns
888	717	0	5	1	0	345	8	8631.250000ns
889	717	1	5	1	0	672	10	16807.812500ns
890	718	0	5	1	0	9	22	242.187500ns
891	718	1	5	1	0	58	13	1460.156250ns
892	718	2	5	1	0	106	4	2653.125000ns
893	718	3	5	1	0	426	8	10656.250000ns
894	718	4	5	1	0	638	25	15969.531250ns
895	718	5	5	1	0	679	20	16990.625000ns
896	718	6	5	1	0	734	7	18355.468750ns
897	718	7	5	1	0	775	6	19379.687500ns
898	718	8	5	1	0	944	1	23600.781250ns
899	719	0	5	1	0	46	8	1156.250000ns
900	719	1	5	1	0	654	11	16358.593750ns
901	719	2	5	1	0	697	28	17446.875000ns
902	719	3	5	1	0	746	15	18661.718750ns
903	720	0	5	1	0	3	24	93.750000ns
904	721	0	5	1	0	35	19	889.843750ns
905	721	1	5	1	0	102	21	2566.406250ns
906	721	2	5	1	0	543	7	13580.468750ns
907	721	3	5	1	0	632	21	15816.406250ns
908	721	4	5	1	0	698	12	17459.375000ns
909	721	5	5	1	0	744	12	18609.375000ns
910	721	6	5	1	0	901	7	22530.468750ns
911	722	0	5	1	0	40	7	1005.468750ns
912	722	1	5	1	0	80	9	2007.031250ns
913	722	2	5	1	0	190	12	4759.375000ns
914	722	3	5	1	0	660	5	16503.906250ns
915	722	4	5	1	0	701	13	17535.156250ns
916	722	5	5	1	0	786	19	19664.843750ns
917	723	0	5	1	0	18	11	458.593750ns
918	723	1	5	1	0	500	13	12510.156250ns
919	723	2	5	1	0	540	25	13519.531250ns
920	723	3	5	1	0	595	5	14878.906250ns
921	723	4	5	1	0	663	14	16585.937500ns
922	723	5	5	1	0	703	30	17598.437500ns
923	723	6	5	1	0	948	6	23704.687500ns
924	724	0	5	1	0	194	7	4855.468750ns
925	724	1	5	1	0	507	2	12676.562500ns
926	724	2	5	1	0	607	11	15183.593750ns
927	724	3	5	1	0	670	3	16752.343750ns
928	724	4	5	1	0	710	5	17753.906250ns
929	724	5	5	1	0	876	2	21901.562500ns
930	725	0	5	1	0	27	18	689.062500ns
931	725	1	5	1	0	432	2	10801.562500ns
932	725	2	5	1	0	479	12	11984.375000ns
933	725	3	5	1	0	522	22	13067.187500ns
934	726	0	5	1	0	48	28	1221.875000ns
935	726	1	5	1	0	681	3	17027.343750ns
936	726	2	5	1	0	726	29	18172.656250ns
937	726	3	5	1	0	766	3	19152.343750ns
938	727	0	5	1	0	479	13	11985.156250ns
939	727	1	5	1	0	655	7	16380.468750ns
940	728	0	5	1	0	27	17	688.281250ns
941	728	1	5	1	0	431	17	10788.281250ns
942	728	2	5	1	0	592	29	14822.656250ns
943	728	3	5	1	0	645	6	16129.687500ns
944	728	4	5	1	0	689	26	17245.312500ns
945	728	5	5	1	0	729	29	18247.656250ns
946	728	6	5	1	0	864	14	21610.937500ns
947	729	0	5	1	0	25	12	634.375000ns
948	729	1	5	1	0	65	20	1640.625000ns
949	729	2	5	1	0	111	13	2785.156250ns
950	729	3	5	1	0	190	28	4771.875000ns
951	729	4	5	1	0	573	10	14332.812500ns
952	729	5	5	1	0	645	18	16139.062500ns
953	729	6	5	1	0	694	11	17358.593750ns
954	729	7	5	1	0	751	30	18798.437500ns
955	729	8	5	1	0	792	25	19819.531250ns
956	730	0	5	1	0	478	7	11955.468750ns
957	730	1	5	1	0	550	3	13752.343750ns
958	730	2	5	1	0	596	4	14903.125000ns
959	730	3	5	1	0	684	29	17122.656250ns
960	731	0	5	1	0	803	22	20092.187500ns
961	732	0	5	1	0	366	7	9155.468750ns
962	732	1	5	1	0	681	1	17025.781250ns
963	732	2	5	1	0	910	0	22750.000000ns
964	733	0	5	1	0	147	31	3699.218750ns
965	733	1	5	1	0	719	13	17985.156250ns
966	734	0	5	1	0	35	11	883.593750ns
967	734	1	5	1	0	81	7	2030.468750ns
968	734	2	5	1	0	659	11	16483.593750ns
969	734	3	5	1	0	710	11	17758.593750ns
970	734	4	5	1	0	750	8	18756.250000ns
971	734	5	5	1	0	798	5	19953.906250ns
972	734	6	5	1	0	837	6	20929.687500ns
973	734	7	5	1	0	988	18	24714.062500ns
974	735	0	5	1	0	265	9	6632.031250ns
975	735	1	5	1	0	321	6	8029.687500ns
976	735	2	5	1	0	631	29	15797.656250ns
977	735	3	5	1	0	707	18	17689.062500ns
978	735	4	5	1	0	967	9	24182.031250ns
979	736	0	5	1	0	471	18	11789.062500ns
980	736	1	5	1	0	525	27	13146.093750ns
981	736	2	5	1	0	573	15	14336.718750ns
982	736	3	5	1	0	916	11	22908.593750ns
983	737	0	5	1	0	73	9	1832.031250ns
984	737	1	5	1	0	216	13	5410.156250ns
985	737	2	5	1	0	270	21	6766.406250ns
986	737	3	5	1	0	873	8	21831.250000ns
987	738	0	5	1	0	92	0	2300.000000ns
988	738	1	5	1	0	718	24	17968.750000ns
989	739	0	5	1	0	69	2	1726.562500ns
990	739	1	5	1	0	481	31	12049.218750ns
991	739	2	5	1	0	625	6	15629.687500ns
992	739	3	5	1	0	699	14	17485.937500ns
993	739	4	5	1	0	737	8	18431.250000ns
994	739	5	5	1	0	787	23	19692.968750ns
995	740	0	5	1	0	16	7	405.468750ns
996	740	1	5	1	0	282	6	7054.687500ns
997	740	2	5	1	0	335	21	8391.406250ns
998	740	3	5	1	0	393	0	9825.000000ns
999	740	4	5	1	0	434	20	10865.625000ns
1000	740	5	5	1	0	478	1	11950.781250ns
1001	740	6	5	1	0	842	10	21057.812500ns
1002	740	7	5	1	0	981	26	24545.312500ns
1003	741	0	5	1	0	22	0	550.000000ns
1004	741	1	5	1	0	463	1	11575.781250ns
1005	741	2	5	1	0	608	1	15200.781250ns
1006	741	3	5	1	0	651	3	16277.343750ns
1007	741	4	5	1	0	696	10	17407.812500ns
1008	741	5	5	1	0	738	29	18472.656250ns
1009	742	0	5	1	0	3	3	77.343750ns
1010	742	1	5	1	0	50	5	1253.906250ns
1011	742	2	5	1	0	297	18	7439.062500ns
1012	742	3	5	1	0	578	19	14464.843750ns
1013	742	4	5	1	0	630	11	15758.593750ns
1014	742	5	5	1	0	723	14	18085.937500ns
1015	743	0	5	1	0	6	7	155.468750ns
1016	743	1	5	1	0	514	15	12861.718750ns
1017	743	2	5	1	0	594	31	14874.218750ns
1018	743	3	5	1	0	635	15	15886.718750ns
1019	743	4	5	1	0	689	31	17249.218750ns
1020	743	5	5	1	0	730	11	18258.593750ns
1021	744	0	5	1	0	478	9	11957.031250ns
1022	744	1	5	1	0	596	10	14907.812500ns
1023	744	2	5	1	0	960	8	24006.250000ns
1024	745	0	5	1	0	269	11	6733.593750ns
1025	745	1	5	1	0	381	8	9531.250000ns
1026	745	2	5	1	0	484	16	12112.500000ns
1027	745	3	5	1	0	982	10	24557.812500ns
1028	746	0	5	1	0	0	13	10.156250ns
1029	746	1	5	1	0	561	8	14031.250000ns
1030	746	2	5	1	0	615	0	15375.000000ns
1031	746	3	5	1	0	719	23	17992.968750ns
1032	747	0	5	1	0	30	6	754.687500ns
1033	747	1	5	1	0	70	8	1756.250000ns
1034	747	2	5	1	0	681	13	17035.156250ns
1035	747	3	5	1	0	727	9	18182.031250ns
1036	747	4	5	1	0	780	27	19521.093750ns
1037	748	0	5	1	0	33	22	842.187500ns
1038	748	1	5	1	0	550	8	13756.250000ns
1039	748	2	5	1	0	624	13	15610.156250ns
1040	748	3	5	1	0	665	18	16639.062500ns
1041	748	4	5	1	0	719	4	17978.125000ns
1042	748	5	5	1	0	759	26	18995.312500ns
1043	749	0	5	1	0	95	2	2376.562500ns
1044	749	1	5	1	0	204	6	5104.687500ns
1045	749	2	5	1	0	243	31	6099.218750ns
1046	749	3	5	1	0	289	30	7248.437500ns
1047	749	4	5	1	0	523	4	13078.125000ns
1048	749	5	5	1	0	996	10	24907.812500ns
1049	750	0	5	1	0	9	12	234.375000ns
1050	750	1	5	1	0	49	16	1237.500000ns
1051	750	2	5	1	0	103	14	2585.937500ns
1052	750	3	5	1	0	556	29	13922.656250ns
1053	750	4	5	1	0	660	22	16517.187500ns
1054	750	5	5	1	0	709	6	17729.687500ns
1055	750	6	5	1	0	755	14	18885.937500ns
1056	750	7	5	1	0	928	2	23201.562500ns
1057	751	0	5	1	0	285	21	7141.406250ns
1058	751	1	5	1	0	390	2	9751.562500ns
1059	751	2	5	1	0	477	31	11949.218750ns
1060	751	3	5	1	0	635	11	15883.593750ns
1061	751	4	5	1	0	982	1	24550.781250ns
1062	752	0	5	1	0	13	22	342.187500ns
1063	752	1	5	1	0	57	1	1425.781250ns
1064	752	2	5	1	0	221	14	5535.937500ns
1065	752	3	5	1	0	657	3	16427.343750ns
1066	752	4	5	1	0	773	25	19344.531250ns
1067	753	0	5	1	0	6	14	160.937500ns
1068	753	1	5	1	0	46	29	1172.656250ns
1069	753	2	5	1	0	523	12	13084.375000ns
1070	753	3	5	1	0	649	24	16243.750000ns
1071	753	4	5	1	0	738	7	18455.468750ns
1072	753	5	5	1	0	812	26	20320.312500ns
1073	754	0	5	1	0	474	30	11873.437500ns
1074	754	1	5	1	0	589	22	14742.187500ns
1075	754	2	5	1	0	630	19	15764.843750ns
1076	754	3	5	1	0	682	5	17053.906250ns
1077	754	4	5	1	0	816	17	20413.281250ns
1078	755	0	5	1	0	265	13	6635.156250ns
1079	756	0	5	1	0	25	14	635.937500ns
1080	756	1	5	1	0	77	1	1925.781250ns
1081	756	2	5	1	0	116	31	2924.218750ns
1082	756	3	5	1	0	164	19	4114.843750ns
1083	756	4	5	1	0	292	4	7303.125000ns
1084	756	5	5	1	0	581	13	14535.156250ns
1085	756	6	5	1	0	625	31	15649.218750ns
1086	756	7	5	1	0	749	6	18729.687500ns
1087	756	8	5	1	0	800	17	20013.281250ns
1088	756	9	5	1	0	843	24	21093.750000ns
1089	757	0	5	1	0	358	3	8952.343750ns
1090	757	1	5	1	0	432	2	10801.562500ns
1091	757	2	5	1	0	470	0	11750.000000ns
1092	757	3	5	1	0	564	22	14117.187500ns
1093	757	4	5	1	0	936	4	23403.125000ns
1094	757	5	5	1	0	979	8	24481.250000ns
1095	758	0	5	1	0	5	25	144.531250ns
1096	758	1	5	1	0	60	5	1503.906250ns
1097	758	2	5	1	0	683	20	17090.625000ns
1098	758	3	5	1	0	731	21	18291.406250ns
1099	758	4	5	1	0	772	0	19300.000000ns
1100	759	0	5	1	0	87	7	2180.468750ns
1101	759	1	5	1	0	558	13	13960.156250ns
1102	760	0	5	1	0	48	12	1209.375000ns
1103	760	1	5	1	0	97	4	2428.125000ns
1104	760	2	5	1	0	558	5	13953.906250ns
1105	760	3	5	1	0	602	29	15072.656250ns
1106	760	4	5	1	0	681	22	17042.187500ns
1107	760	5	5	1	0	727	7	18180.468750ns
1108	760	6	5	1	0	769	13	19235.156250ns
1109	760	7	5	1	0	838	0	20950.000000ns
1110	761	0	5	1	0	1	10	32.812500ns
1111	761	1	5	1	0	41	22	1042.187500ns
1112	761	2	5	1	0	473	3	11827.343750ns
1113	761	3	5	1	0	540	30	13523.437500ns
1114	761	4	5	1	0	661	12	16534.375000ns
1115	761	5	5	1	0	750	5	18753.906250ns
1116	762	0	5	1	0	12	20	315.625000ns
1117	762	1	5	1	0	598	31	14974.218750ns
1118	762	2	5	1	0	647	13	16185.156250ns
1119	762	3	5	1	0	686	17	17163.281250ns
1120	762	4	5	1	0	734	27	18371.093750ns
1121	763	0	5	1	0	23	1	575.781250ns
1122	763	1	5	1	0	543	21	13591.406250ns
1123	763	2	5	1	0	598	21	14966.406250ns
1124	763	3	5	1	0	650	4	16253.125000ns
1125	763	4	5	1	0	741	1	18525.781250ns
1126	763	5	5	1	0	942	10	23557.812500ns
1127	764	0	5	1	0	3	5	78.906250ns
1128	764	1	5	1	0	500	9	12507.031250ns
1129	764	2	5	1	0	585	8	14631.250000ns
1130	764	3	5	1	0	623	25	15594.531250ns
1131	764	4	5	1	0	697	5	17428.906250ns
1132	765	0	5	1	0	206	31	5174.218750ns
1133	765	1	5	1	0	918	30	22973.437500ns
1134	766	0	5	1	0	273	5	6828.906250ns
1135	766	1	5	1	0	485	27	12146.093750ns
1136	766	2	5	1	0	585	8	14631.250000ns
1137	766	3	5	1	0	633	3	15827.343750ns
1138	766	4	5	1	0	673	6	16829.687500ns
1139	767	0	5	1	0	571	27	14296.093750ns
1140	767	1	5	1	0	665	27	16646.093750ns
1141	767	2	5	1	0	848	11	21208.593750ns
1142	768	0	5	1	0	81	20	2040.625000ns
1143	768	1	5	1	0	574	5	14353.906250ns
1144	768	2	5	1	0	697	12	17434.375000ns
1145	768	3	5	1	0	737	9	18432.031250ns
1146	768	4	5	1	0	782	1	19550.781250ns
1147	769	0	5	1	0	724	9	18107.031250ns
1148	769	1	5	1	0	777	17	19438.281250ns
1149	769	2	5	1	0	828	5	20703.906250ns
1150	769	3	5	1	0	923	3	23077.343750ns
1151	769	4	5	1	0	995	8	24881.250000ns
1152	770	0	5	1	0	456	28	11421.875000ns
1153	770	1	5	1	0	497	8	12431.250000ns
1154	770	2	5	1	0	545	14	13635.937500ns
1155	770	3	5	1	0	736	31	18424.218750ns
1156	771	0	5	1	0	386	12	9659.375000ns
1157	772	0	5	1	0	760	9	19007.031250ns
1158	773	0	5	1	0	856	2	21401.562500ns
1159	774	0	5	1	0	148	13	3710.156250ns
1160	774	1	5	1	0	464	10	11607.812500ns
1161	774	2	5	1	0	725	12	18134.375000ns
