#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time	etime
405	-20	4	35	0	1	0	1765	22	44142.187500ns	271.093750ns
406	-20	4	36	0	1	0	1773	18	44339.062500ns	196.875000ns
407	-20	4	37	0	1	0	1859	0	46475.000000ns	2135.937500ns
408	-20	4	38	0	1	0	1861	27	46546.093750ns	71.093750ns
409	-20	4	39	0	1	0	1930	28	48271.875000ns	1725.781250ns
410	-20	4	40	0	1	0	1952	25	48819.531250ns	547.656250ns
411	-20	4	41	0	1	0	1997	26	49945.312500ns	1125.781250ns
412	-18	0	0	0	1	0	19	26	495.312500ns	
413	-18	0	1	0	1	0	66	1	1650.781250ns	1155.468750ns
414	-18	0	2	0	1	0	150	3	3752.343750ns	2101.562500ns
415	-18	0	3	0	1	0	156	3	3902.343750ns	150.000000ns
416	-18	0	4	0	1	0	166	26	4170.312500ns	267.968750ns
417	-18	0	5	0	1	0	171	30	4298.437500ns	128.125000ns
418	-18	0	6	0	1	0	230	26	5770.312500ns	1471.875000ns
419	-18	0	7	0	1	0	283	25	7094.531250ns	1324.218750ns
420	-18	0	8	0	1	0	321	23	8042.968750ns	948.437500ns
421	-18	0	9	0	1	0	353	2	8826.562500ns	783.593750ns
422	-18	0	10	0	1	0	355	28	8896.875000ns	70.312500ns
423	-18	0	11	0	1	0	398	23	9967.968750ns	1071.093750ns
424	-18	0	12	0	1	0	444	1	11100.781250ns	1132.812500ns
425	-18	0	13	0	1	0	462	27	11571.093750ns	470.312500ns
426	-18	0	14	0	1	0	505	26	12645.312500ns	1074.218750ns
427	-18	0	15	0	1	0	507	31	12699.218750ns	53.906250ns
428	-18	0	16	0	1	0	531	25	13294.531250ns	595.312500ns
429	-18	0	17	0	1	0	539	24	13493.750000ns	199.218750ns
430	-18	0	18	0	1	0	574	30	14373.437500ns	879.687500ns
431	-18	0	19	0	1	0	588	1	14700.781250ns	327.343750ns
432	-18	0	20	0	1	0	614	30	15373.437500ns	672.656250ns
433	-18	0	21	0	1	0	622	29	15572.656250ns	199.218750ns
434	-18	0	22	0	1	0	699	26	17495.312500ns	1922.656250ns
435	-18	0	23	0	1	0	726	19	18164.843750ns	669.531250ns
436	-18	0	24	0	1	0	730	0	18250.000000ns	85.156250ns
437	-18	0	25	0	1	0	750	29	18772.656250ns	522.656250ns
438	-18	0	26	0	1	0	755	28	18896.875000ns	124.218750ns
439	-18	0	27	0	1	0	791	0	19775.000000ns	878.125000ns
440	-18	0	28	0	1	0	798	26	19970.312500ns	195.312500ns
441	-18	0	29	0	1	0	800	27	20021.093750ns	50.781250ns
442	-18	0	30	0	1	0	801	23	20042.968750ns	21.875000ns
443	-18	0	31	0	1	0	847	24	21193.750000ns	1150.781250ns
444	-18	0	32	0	1	0	857	21	21441.406250ns	247.656250ns
445	-18	0	33	0	1	0	881	27	22046.093750ns	604.687500ns
446	-18	0	34	0	1	0	889	28	22246.875000ns	200.781250ns
447	-18	0	35	0	1	0	902	29	22572.656250ns	325.781250ns
448	-18	0	36	0	1	0	920	31	23024.218750ns	451.562500ns
449	-18	0	37	0	1	0	929	22	23242.187500ns	217.968750ns
450	-18	0	38	0	1	0	931	30	23298.437500ns	56.250000ns
451	-18	0	39	0	1	0	988	2	24701.562500ns	1403.125000ns
452	-18	0	40	0	1	0	1038	24	25968.750000ns	1267.187500ns
453	-18	0	41	0	1	0	1046	29	26172.656250ns	203.906250ns
454	-18	0	42	0	1	0	1067	27	26696.093750ns	523.437500ns
455	-18	0	43	0	1	0	1088	30	27223.437500ns	527.343750ns
456	-18	0	44	0	1	0	1091	26	27295.312500ns	71.875000ns
457	-18	0	45	0	1	0	1115	25	27894.531250ns	599.218750ns
458	-18	0	46	0	1	0	1123	29	28097.656250ns	203.125000ns
459	-18	0	47	0	1	0	1139	30	28498.437500ns	400.781250ns
460	-18	0	48	0	1	0	1158	26	28970.312500ns	471.875000ns
461	-18	0	49	0	1	0	1161	25	29044.531250ns	74.218750ns
462	-18	0	50	0	1	0	1212	25	30319.531250ns	1275.000000ns
463	-18	0	51	0	1	0	1231	3	30777.343750ns	457.812500ns
464	-18	0	52	0	1	0	1254	29	31372.656250ns	595.312500ns
465	-18	0	53	0	1	0	1257	24	31443.750000ns	71.093750ns
466	-18	0	54	0	1	0	1262	29	31572.656250ns	128.906250ns
467	-18	0	55	0	1	0	1265	2	31626.562500ns	53.906250ns
468	-18	0	56	0	1	0	1291	23	32292.968750ns	666.406250ns
469	-18	0	57	0	1	0	1307	30	32698.437500ns	405.468750ns
470	-18	0	58	0	1	0	1317	2	32926.562500ns	228.125000ns
471	-18	0	59	0	1	0	1321	28	33046.875000ns	120.312500ns
472	-18	0	60	0	1	0	1339	31	33499.218750ns	452.343750ns
473	-18	0	61	0	1	0	1347	27	33696.093750ns	196.875000ns
474	-18	0	62	0	1	0	1350	24	33768.750000ns	72.656250ns
475	-18	0	63	0	1	0	1366	27	34171.093750ns	402.343750ns
476	-18	0	64	0	1	0	1404	6	35104.687500ns	933.593750ns
477	-18	0	65	0	1	0	1449	4	36228.125000ns	1123.437500ns
478	-18	0	66	0	1	0	1451	29	36297.656250ns	69.531250ns
479	-18	0	67	0	1	0	1478	27	36971.093750ns	673.437500ns
480	-18	0	68	0	1	0	1492	0	37300.000000ns	328.906250ns
481	-18	0	69	0	1	0	1518	24	37968.750000ns	668.750000ns
482	-18	0	70	0	1	0	1521	28	38046.875000ns	78.125000ns
483	-18	0	71	0	1	0	1582	31	39574.218750ns	1527.343750ns
484	-18	0	72	0	1	0	1590	25	39769.531250ns	195.312500ns
485	-18	0	73	0	1	0	1606	26	40170.312500ns	400.781250ns
486	-18	0	74	0	1	0	1644	1	41100.781250ns	930.468750ns
487	-18	0	75	0	1	0	1651	26	41295.312500ns	194.531250ns
488	-18	0	76	0	1	0	1659	31	41499.218750ns	203.906250ns
489	-18	0	77	0	1	0	1665	26	41645.312500ns	146.093750ns
490	-18	0	78	0	1	0	1667	31	41699.218750ns	53.906250ns
491	-18	0	79	0	1	0	1677	29	41947.656250ns	248.437500ns
492	-18	0	80	0	1	0	1689	22	42242.187500ns	294.531250ns
493	-18	0	81	0	1	0	1691	26	42295.312500ns	53.125000ns
494	-18	0	82	0	1	0	1713	23	42842.968750ns	547.656250ns
495	-18	0	83	0	1	0	1723	24	43093.750000ns	250.781250ns
496	-18	0	84	0	1	0	1747	27	43696.093750ns	602.343750ns
497	-18	0	85	0	1	0	1775	1	44375.781250ns	679.687500ns
498	-18	0	86	0	1	0	1793	26	44845.312500ns	469.531250ns
499	-18	0	87	0	1	0	1811	29	45297.656250ns	452.343750ns
500	-18	0	88	0	1	0	1827	30	45698.437500ns	400.781250ns
501	-18	0	89	0	1	0	1829	31	45749.218750ns	50.781250ns
502	-18	0	90	0	1	0	1881	26	47045.312500ns	1296.093750ns
503	-18	0	91	0	1	0	1889	4	47228.125000ns	182.812500ns
504	-18	0	92	0	1	0	1895	2	47376.562500ns	148.437500ns
505	-18	0	93	0	1	0	1931	30	48298.437500ns	921.875000ns
506	-18	0	94	0	1	0	1939	27	48496.093750ns	197.656250ns
507	-18	0	95	0	1	0	1942	29	48572.656250ns	76.562500ns
508	-18	0	96	0	1	0	1969	24	49243.750000ns	671.093750ns
509	-18	1	0	0	1	0	24	28	621.875000ns	
510	-18	1	1	0	1	0	30	26	770.312500ns	148.437500ns
511	-18	1	2	0	1	0	32	28	821.875000ns	51.562500ns
512	-18	1	3	0	1	0	45	26	1145.312500ns	323.437500ns
513	-18	1	4	0	1	0	78	19	1964.843750ns	819.531250ns
514	-18	1	5	0	1	0	80	23	2017.968750ns	53.125000ns
515	-18	1	6	0	1	0	89	2	2226.562500ns	208.593750ns
516	-18	1	7	0	1	0	92	1	2300.781250ns	74.218750ns
517	-18	1	8	0	1	0	96	26	2420.312500ns	119.531250ns
518	-18	1	9	0	1	0	120	29	3022.656250ns	602.343750ns
519	-18	1	10	0	1	0	168	23	4217.968750ns	1195.312500ns
520	-18	1	11	0	1	0	192	23	4817.968750ns	600.000000ns
521	-18	1	12	0	1	0	198	26	4970.312500ns	152.343750ns
522	-18	1	13	0	1	0	200	28	5021.875000ns	51.562500ns
523	-18	1	14	0	1	0	227	31	5699.218750ns	677.343750ns
524	-18	1	15	0	1	0	262	5	6553.906250ns	854.687500ns
525	-18	1	16	0	1	0	344	29	8622.656250ns	2068.750000ns
526	-18	1	17	0	1	0	368	25	9219.531250ns	596.875000ns
527	-18	1	18	0	1	0	376	29	9422.656250ns	203.125000ns
528	-18	1	19	0	1	0	400	29	10022.656250ns	600.000000ns
529	-18	1	20	0	1	0	439	25	10994.531250ns	971.875000ns
530	-18	1	21	0	1	0	456	23	11417.968750ns	423.437500ns
531	-18	1	22	0	1	0	502	22	12567.187500ns	1149.218750ns
532	-18	1	23	0	1	0	515	25	12894.531250ns	327.343750ns
533	-18	1	24	0	1	0	517	28	12946.875000ns	52.343750ns
534	-18	1	25	0	1	0	544	25	13619.531250ns	672.656250ns
535	-18	1	26	0	1	0	568	29	14222.656250ns	603.125000ns
536	-18	1	27	0	1	0	595	28	14896.875000ns	674.218750ns
537	-18	1	28	0	1	0	596	26	14920.312500ns	23.437500ns
538	-18	1	29	0	1	0	627	0	15675.000000ns	754.687500ns
539	-18	1	30	0	1	0	630	25	15769.531250ns	94.531250ns
540	-18	1	31	0	1	0	651	30	16298.437500ns	528.906250ns
541	-18	1	32	0	1	0	653	28	16346.875000ns	48.437500ns
542	-18	1	33	0	1	0	763	30	19098.437500ns	2751.562500ns
543	-18	1	34	0	1	0	765	30	19148.437500ns	50.000000ns
544	-18	1	35	0	1	0	774	1	19350.781250ns	202.343750ns
545	-18	1	36	0	1	0	776	23	19417.968750ns	67.187500ns
546	-18	1	37	0	1	0	825	21	20641.406250ns	1223.437500ns
547	-18	1	38	0	1	0	827	23	20692.968750ns	51.562500ns
548	-18	1	39	0	1	0	834	30	20873.437500ns	180.468750ns
549	-18	1	40	0	1	0	878	26	21970.312500ns	1096.875000ns
550	-18	1	41	0	1	0	918	31	22974.218750ns	1003.906250ns
551	-18	1	42	0	1	0	1025	1	25625.781250ns	2651.562500ns
552	-18	1	43	0	1	0	1097	21	27441.406250ns	1815.625000ns
553	-18	1	44	0	1	0	1099	31	27499.218750ns	57.812500ns
554	-18	1	45	0	1	0	1126	28	28171.875000ns	672.656250ns
555	-18	1	46	0	1	0	1128	27	28221.093750ns	49.218750ns
556	-18	1	47	0	1	0	1190	24	29768.750000ns	1547.656250ns
557	-18	1	48	0	1	0	1192	29	29822.656250ns	53.906250ns
558	-18	1	49	0	1	0	1209	2	30226.562500ns	403.906250ns
559	-18	1	50	0	1	0	1219	29	30497.656250ns	271.093750ns
560	-18	1	51	0	1	0	1297	0	32425.000000ns	1927.343750ns
561	-18	1	52	0	1	0	1297	28	32446.875000ns	21.875000ns
562	-18	1	53	0	1	0	1323	1	33075.781250ns	628.906250ns
563	-18	1	54	0	1	0	1334	0	33350.000000ns	274.218750ns
564	-18	1	55	0	1	0	1347	30	33698.437500ns	348.437500ns
565	-18	1	56	0	1	0	1385	0	34625.000000ns	926.562500ns
566	-18	1	57	0	1	0	1390	26	34770.312500ns	145.312500ns
567	-18	1	58	0	1	0	1480	28	37021.875000ns	2251.562500ns
568	-18	1	59	0	1	0	1497	5	37428.906250ns	407.031250ns
569	-18	1	60	0	1	0	1504	30	37623.437500ns	194.531250ns
570	-18	1	61	0	1	0	1555	21	38891.406250ns	1267.968750ns
571	-18	1	62	0	1	0	1571	28	39296.875000ns	405.468750ns
572	-18	1	63	0	1	0	1601	2	40026.562500ns	729.687500ns
573	-18	1	64	0	1	0	1603	24	40093.750000ns	67.187500ns
574	-18	1	65	0	1	0	1625	1	40625.781250ns	532.031250ns
575	-18	1	66	0	1	0	1630	24	40768.750000ns	142.968750ns
576	-18	1	67	0	1	0	1635	30	40898.437500ns	129.687500ns
577	-18	1	68	0	1	0	1646	7	41155.468750ns	257.031250ns
578	-18	1	69	0	1	0	1664	28	41621.875000ns	466.406250ns
579	-18	1	70	0	1	0	1670	3	41752.343750ns	130.468750ns
580	-18	1	71	0	1	0	1678	27	41971.093750ns	218.750000ns
581	-18	1	72	0	1	0	1686	26	42170.312500ns	199.218750ns
582	-18	1	73	0	1	0	1689	0	42225.000000ns	54.687500ns
583	-18	1	74	0	1	0	1690	26	42270.312500ns	45.312500ns
584	-18	1	75	0	1	0	1830	25	45769.531250ns	3499.218750ns
585	-18	1	76	0	1	0	1832	30	45823.437500ns	53.906250ns
586	-18	1	77	0	1	0	1929	1	48225.781250ns	2402.343750ns
587	-18	1	78	0	1	0	1963	31	49099.218750ns	873.437500ns
588	-18	1	79	0	1	0	1980	1	49500.781250ns	401.562500ns
589	-18	1	80	0	1	0	1982	23	49567.968750ns	67.187500ns
590	-18	1	81	0	1	0	1989	30	49748.437500ns	180.468750ns
591	-18	1	82	0	1	0	1992	25	49819.531250ns	71.093750ns
592	-18	2	0	0	1	0	6	29	172.656250ns	
593	-18	2	1	0	1	0	9	27	246.093750ns	73.437500ns
594	-18	2	2	0	1	0	12	13	310.156250ns	64.062500ns
595	-18	2	3	0	1	0	28	25	719.531250ns	409.375000ns
596	-18	2	4	0	1	0	34	1	850.781250ns	131.250000ns
597	-18	2	5	0	1	0	39	20	990.625000ns	139.843750ns
598	-18	2	6	0	1	0	58	4	1453.125000ns	462.500000ns
599	-18	2	7	0	1	0	73	25	1844.531250ns	391.406250ns
600	-18	2	8	0	1	0	81	29	2047.656250ns	203.125000ns
601	-18	2	9	0	1	0	161	30	4048.437500ns	2000.781250ns
602	-18	2	10	0	1	0	172	29	4322.656250ns	274.218750ns
603	-18	2	11	0	1	0	199	22	4992.187500ns	669.531250ns
604	-18	2	12	0	1	0	201	27	5046.093750ns	53.906250ns
605	-18	2	13	0	1	0	204	23	5117.968750ns	71.875000ns
606	-18	2	14	0	1	0	212	27	5321.093750ns	203.125000ns
607	-18	2	15	0	1	0	221	0	5525.000000ns	203.906250ns
608	-18	2	16	0	1	0	279	26	6995.312500ns	1470.312500ns
609	-18	2	17	0	1	0	289	30	7248.437500ns	253.125000ns
610	-18	2	18	0	1	0	297	27	7446.093750ns	197.656250ns
611	-18	2	19	0	1	0	343	27	8596.093750ns	1150.000000ns
612	-18	2	20	0	1	0	345	29	8647.656250ns	51.562500ns
613	-18	2	21	0	1	0	399	21	9991.406250ns	1343.750000ns
614	-18	2	22	0	1	0	401	31	10049.218750ns	57.812500ns
615	-18	2	23	0	1	0	409	26	10245.312500ns	196.093750ns
616	-18	2	24	0	1	0	444	27	11121.093750ns	875.781250ns
617	-18	2	25	0	1	0	449	27	11246.093750ns	125.000000ns
618	-18	2	26	0	1	0	452	0	11300.000000ns	53.906250ns
619	-18	2	27	0	1	0	516	25	12919.531250ns	1619.531250ns
620	-18	2	28	0	1	0	537	29	13447.656250ns	528.125000ns
621	-18	2	29	0	1	0	567	27	14196.093750ns	748.437500ns
622	-18	2	30	0	1	0	570	0	14250.000000ns	53.906250ns
623	-18	2	31	0	1	0	591	27	14796.093750ns	546.093750ns
624	-18	2	32	0	1	0	593	27	14846.093750ns	50.000000ns
625	-18	2	33	0	1	0	596	28	14921.875000ns	75.781250ns
626	-18	2	34	0	1	0	612	29	15322.656250ns	400.781250ns
627	-18	2	35	0	1	0	634	0	15850.000000ns	527.343750ns
628	-18	2	36	0	1	0	708	29	17722.656250ns	1872.656250ns
629	-18	2	37	0	1	0	772	29	19322.656250ns	1600.000000ns
630	-18	2	38	0	1	0	774	30	19373.437500ns	50.781250ns
631	-18	2	39	0	1	0	779	29	19497.656250ns	124.218750ns
632	-18	2	40	0	1	0	796	28	19921.875000ns	424.218750ns
633	-18	2	41	0	1	0	809	30	20248.437500ns	326.562500ns
634	-18	2	42	0	1	0	850	3	21252.343750ns	1003.906250ns
635	-18	2	43	0	1	0	866	0	21650.000000ns	397.656250ns
636	-18	2	44	0	1	0	881	27	22046.093750ns	396.093750ns
637	-18	2	45	0	1	0	882	24	22068.750000ns	22.656250ns
638	-18	2	46	0	1	0	937	28	23446.875000ns	1378.125000ns
639	-18	2	47	0	1	0	979	25	24494.531250ns	1047.656250ns
640	-18	2	48	0	1	0	983	26	24595.312500ns	100.781250ns
641	-18	2	49	0	1	0	993	26	24845.312500ns	250.000000ns
642	-18	2	50	0	1	0	1013	0	25325.000000ns	479.687500ns
643	-18	2	51	0	1	0	1047	31	26199.218750ns	874.218750ns
644	-18	2	52	0	1	0	1087	27	27196.093750ns	996.875000ns
645	-18	2	53	0	1	0	1108	30	27723.437500ns	527.343750ns
646	-18	2	54	0	1	0	1151	29	28797.656250ns	1074.218750ns
647	-18	2	55	0	1	0	1153	29	28847.656250ns	50.000000ns
648	-18	2	56	0	1	0	1185	28	29646.875000ns	799.218750ns
649	-18	2	57	0	1	0	1228	0	30700.000000ns	1053.125000ns
650	-18	2	58	0	1	0	1266	6	31654.687500ns	954.687500ns
651	-18	2	59	0	1	0	1289	29	32247.656250ns	592.968750ns
652	-18	2	60	0	1	0	1369	24	34243.750000ns	1996.093750ns
653	-18	2	61	0	1	0	1418	3	35452.343750ns	1208.593750ns
654	-18	2	62	0	1	0	1524	26	38120.312500ns	2667.968750ns
655	-18	2	63	0	1	0	1538	22	38467.187500ns	346.875000ns
656	-18	2	64	0	1	0	1555	0	38875.000000ns	407.812500ns
657	-18	2	65	0	1	0	1566	25	39169.531250ns	294.531250ns
658	-18	2	66	0	1	0	1577	28	39446.875000ns	277.343750ns
659	-18	2	67	0	1	0	1591	27	39796.093750ns	349.218750ns
660	-18	2	68	0	1	0	1689	26	42245.312500ns	2449.218750ns
661	-18	2	69	0	1	0	1708	29	42722.656250ns	477.343750ns
662	-18	2	70	0	1	0	1724	30	43123.437500ns	400.781250ns
663	-18	2	71	0	1	0	1729	30	43248.437500ns	125.000000ns
664	-18	2	72	0	1	0	1731	30	43298.437500ns	50.000000ns
665	-18	2	73	0	1	0	1748	28	43721.875000ns	423.437500ns
666	-18	2	74	0	1	0	1751	23	43792.968750ns	71.093750ns
667	-18	2	75	0	1	0	1781	2	44526.562500ns	733.593750ns
668	-18	2	76	0	1	0	1857	26	46445.312500ns	1918.750000ns
669	-18	2	77	0	1	0	1993	26	49845.312500ns	3400.000000ns
670	-18	3	0	0	1	0	1	26	45.312500ns	
671	-18	3	1	0	1	0	12	27	321.093750ns	275.781250ns
672	-18	3	2	0	1	0	20	29	522.656250ns	201.562500ns
673	-18	3	3	0	1	0	62	27	1571.093750ns	1048.437500ns
674	-18	3	4	0	1	0	78	25	1969.531250ns	398.437500ns
675	-18	3	5	0	1	0	166	29	4172.656250ns	2203.125000ns
676	-18	3	6	0	1	0	174	25	4369.531250ns	196.875000ns
677	-18	3	7	0	1	0	207	27	5196.093750ns	826.562500ns
678	-18	3	8	0	1	0	220	25	5519.531250ns	323.437500ns
679	-18	3	9	0	1	0	329	27	8246.093750ns	2726.562500ns
680	-18	3	10	0	1	0	331	31	8299.218750ns	53.125000ns
681	-18	3	11	0	1	0	354	0	8850.000000ns	550.781250ns
682	-18	3	12	0	1	0	364	1	9100.781250ns	250.781250ns
683	-18	3	13	0	1	0	366	27	9171.093750ns	70.312500ns
684	-18	3	14	0	1	0	387	29	9697.656250ns	526.562500ns
685	-18	3	15	0	1	0	414	28	10371.875000ns	674.218750ns
686	-18	3	16	0	1	0	436	24	10918.750000ns	546.875000ns
687	-18	3	17	0	1	0	444	24	11118.750000ns	200.000000ns
688	-18	3	18	0	1	0	471	25	11794.531250ns	675.781250ns
689	-18	3	19	0	1	0	478	26	11970.312500ns	175.781250ns
690	-18	3	20	0	1	0	564	0	14100.000000ns	2129.687500ns
691	-18	3	21	0	1	0	566	26	14170.312500ns	70.312500ns
692	-18	3	22	0	1	0	590	30	14773.437500ns	603.125000ns
693	-18	3	23	0	1	0	609	28	15246.875000ns	473.437500ns
694	-18	3	24	0	1	0	646	29	16172.656250ns	925.781250ns
695	-18	3	25	0	1	0	660	29	16522.656250ns	350.000000ns
696	-18	3	26	0	1	0	662	28	16571.875000ns	49.218750ns
697	-18	3	27	0	1	0	697	27	17446.093750ns	874.218750ns
698	-18	3	28	0	1	0	718	28	17971.875000ns	525.781250ns
699	-18	3	29	0	1	0	719	24	17993.750000ns	21.875000ns
700	-18	3	30	0	1	0	726	22	18167.187500ns	173.437500ns
701	-18	3	31	0	1	0	804	29	20122.656250ns	1955.468750ns
702	-18	3	32	0	1	0	807	6	20179.687500ns	57.031250ns
703	-18	3	33	0	1	0	814	25	20369.531250ns	189.843750ns
704	-18	3	34	0	1	0	852	24	21318.750000ns	949.218750ns
705	-18	3	35	0	1	0	923	25	23094.531250ns	1775.781250ns
706	-18	3	36	0	1	0	939	23	23492.968750ns	398.437500ns
707	-18	3	37	0	1	0	948	1	23700.781250ns	207.812500ns
708	-18	3	38	0	1	0	951	1	23775.781250ns	75.000000ns
709	-18	3	39	0	1	0	975	2	24376.562500ns	600.781250ns
710	-18	3	40	0	1	0	977	27	24446.093750ns	69.531250ns
711	-18	3	41	0	1	0	990	27	24771.093750ns	325.000000ns
712	-18	3	42	0	1	0	1046	26	26170.312500ns	1399.218750ns
713	-18	3	43	0	1	0	1070	28	26771.875000ns	601.562500ns
714	-18	3	44	0	1	0	1071	28	26796.875000ns	25.000000ns
715	-18	3	45	0	1	0	1078	28	26971.875000ns	175.000000ns
716	-18	3	46	0	1	0	1148	1	28700.781250ns	1728.906250ns
717	-18	3	47	0	1	0	1158	28	28971.875000ns	271.093750ns
718	-18	3	48	0	1	0	1190	28	29771.875000ns	800.000000ns
719	-18	3	49	0	1	0	1206	29	30172.656250ns	400.781250ns
720	-18	3	50	0	1	0	1209	31	30249.218750ns	76.562500ns
721	-18	3	51	0	1	0	1230	29	30772.656250ns	523.437500ns
722	-18	3	52	0	1	0	1246	26	31170.312500ns	397.656250ns
723	-18	3	53	0	1	0	1252	27	31321.093750ns	150.781250ns
724	-18	3	54	0	1	0	1268	26	31720.312500ns	399.218750ns
725	-18	3	55	0	1	0	1294	27	32371.093750ns	650.781250ns
726	-18	3	56	0	1	0	1322	0	33050.000000ns	678.906250ns
727	-18	3	57	0	1	0	1324	31	33124.218750ns	74.218750ns
728	-18	3	58	0	1	0	1327	1	33175.781250ns	51.562500ns
729	-18	3	59	0	1	0	1388	6	34704.687500ns	1528.906250ns
730	-18	3	60	0	1	0	1390	30	34773.437500ns	68.750000ns
731	-18	3	61	0	1	0	1400	30	35023.437500ns	250.000000ns
732	-18	3	62	0	1	0	1468	22	36717.187500ns	1693.750000ns
733	-18	3	63	0	1	0	1471	1	36775.781250ns	58.593750ns
734	-18	3	64	0	1	0	1478	27	36971.093750ns	195.312500ns
735	-18	3	65	0	1	0	1494	25	37369.531250ns	398.437500ns
736	-18	3	66	0	1	0	1496	31	37424.218750ns	54.687500ns
737	-18	3	67	0	1	0	1497	27	37446.093750ns	21.875000ns
738	-18	3	68	0	1	0	1518	27	37971.093750ns	525.000000ns
739	-18	3	69	0	1	0	1559	22	38992.187500ns	1021.093750ns
740	-18	3	70	0	1	0	1569	30	39248.437500ns	256.250000ns
741	-18	3	71	0	1	0	1580	25	39519.531250ns	271.093750ns
742	-18	3	72	0	1	0	1582	27	39571.093750ns	51.562500ns
743	-18	3	73	0	1	0	1585	28	39646.875000ns	75.781250ns
744	-18	3	74	0	1	0	1588	4	39703.125000ns	56.250000ns
745	-18	3	75	0	1	0	1590	29	39772.656250ns	69.531250ns
746	-18	3	76	0	1	0	1595	30	39898.437500ns	125.781250ns
747	-18	3	77	0	1	0	1628	29	40722.656250ns	824.218750ns
748	-18	3	78	0	1	0	1665	27	41646.093750ns	923.437500ns
749	-18	3	79	0	1	0	1676	30	41923.437500ns	277.343750ns
750	-18	3	80	0	1	0	1678	24	41968.750000ns	45.312500ns
751	-18	3	81	0	1	0	1710	29	42772.656250ns	803.906250ns
752	-18	3	82	0	1	0	1740	28	43521.875000ns	749.218750ns
753	-18	3	83	0	1	0	1769	30	44248.437500ns	726.562500ns
754	-18	3	84	0	1	0	1777	25	44444.531250ns	196.093750ns
755	-18	3	85	0	1	0	1780	27	44521.093750ns	76.562500ns
756	-18	3	86	0	1	0	1790	29	44772.656250ns	251.562500ns
757	-18	3	87	0	1	0	1801	28	45046.875000ns	274.218750ns
758	-18	3	88	0	1	0	1831	2	45776.562500ns	729.687500ns
759	-18	3	89	0	1	0	1847	1	46175.781250ns	399.218750ns
760	-18	3	90	0	1	0	1862	24	46568.750000ns	392.968750ns
761	-18	3	91	0	1	0	1878	29	46972.656250ns	403.906250ns
762	-18	3	92	0	1	0	1881	29	47047.656250ns	75.000000ns
763	-18	3	93	0	1	0	1883	28	47096.875000ns	49.218750ns
764	-18	3	94	0	1	0	1905	27	47646.093750ns	549.218750ns
765	-18	3	95	0	1	0	1908	3	47702.343750ns	56.250000ns
766	-18	3	96	0	1	0	1910	29	47772.656250ns	70.312500ns
767	-18	3	97	0	1	0	1918	28	47971.875000ns	199.218750ns
768	-18	3	98	0	1	0	1930	0	48250.000000ns	278.125000ns
769	-18	3	99	0	1	0	1934	29	48372.656250ns	122.656250ns
770	-18	3	100	0	1	0	1959	25	48994.531250ns	621.875000ns
771	-18	3	101	0	1	0	1971	26	49295.312500ns	300.781250ns
772	-18	3	102	0	1	0	1998	27	49971.093750ns	675.781250ns
773	-18	4	0	0	1	0	40	31	1024.218750ns	
774	-18	4	1	0	1	0	49	27	1246.093750ns	221.875000ns
775	-18	4	2	0	1	0	51	26	1295.312500ns	49.218750ns
776	-18	4	3	0	1	0	59	29	1497.656250ns	202.343750ns
777	-18	4	4	0	1	0	108	2	2701.562500ns	1203.906250ns
778	-18	4	5	0	1	0	150	30	3773.437500ns	1071.875000ns
779	-18	4	6	0	1	0	171	31	4299.218750ns	525.781250ns
780	-18	4	7	0	1	0	206	23	5167.968750ns	868.750000ns
781	-18	4	8	0	1	0	209	23	5242.968750ns	75.000000ns
782	-18	4	9	0	1	0	220	0	5500.000000ns	257.031250ns
783	-18	4	10	0	1	0	235	31	5899.218750ns	399.218750ns
784	-18	4	11	0	1	0	403	29	10097.656250ns	4198.437500ns
785	-18	4	12	0	1	0	420	2	10501.562500ns	403.906250ns
786	-18	4	13	0	1	0	497	25	12444.531250ns	1942.968750ns
787	-18	4	14	0	1	0	500	18	12514.062500ns	69.531250ns
788	-18	4	15	0	1	0	502	26	12570.312500ns	56.250000ns
789	-18	4	16	0	1	0	504	24	12618.750000ns	48.437500ns
790	-18	4	17	0	1	0	542	25	13569.531250ns	950.781250ns
791	-18	4	18	0	1	0	559	0	13975.000000ns	405.468750ns
792	-18	4	19	0	1	0	599	1	14975.781250ns	1000.781250ns
793	-18	4	20	0	1	0	611	30	15298.437500ns	322.656250ns
794	-18	4	21	0	1	0	612	25	15319.531250ns	21.093750ns
795	-18	4	22	0	1	0	638	27	15971.093750ns	651.562500ns
796	-18	4	23	0	1	0	676	28	16921.875000ns	950.781250ns
797	-18	4	24	0	1	0	736	31	18424.218750ns	1502.343750ns
798	-18	4	25	0	1	0	747	29	18697.656250ns	273.437500ns
799	-18	4	26	0	1	0	766	30	19173.437500ns	475.781250ns
800	-18	4	27	0	1	0	887	0	22175.000000ns	3001.562500ns
801	-18	4	28	0	1	0	924	2	23101.562500ns	926.562500ns
802	-18	4	29	0	1	0	926	29	23172.656250ns	71.093750ns
803	-18	4	30	0	1	0	928	29	23222.656250ns	50.000000ns
804	-18	4	31	0	1	0	952	31	23824.218750ns	601.562500ns
805	-18	4	32	0	1	0	971	30	24298.437500ns	474.218750ns
806	-18	4	33	0	1	0	1004	23	25117.968750ns	819.531250ns
807	-18	4	34	0	1	0	1038	30	25973.437500ns	855.468750ns
808	-18	4	35	0	1	0	1051	29	26297.656250ns	324.218750ns
